Radius  vR   vT   z    vz    phi    mass    closest_contact ro = 100 vo = 2750
[2.203880319629321, 0.1259744485120587, 0.12949837189026428, -1.7116100131160055, -0.22373203874274855, -2.7801660995931123, 42508745541.78996, 16.423941441311207]
[2.441941247676643, 0.16071307670692583, 0.022782453123132984, 0.7917602201311092, -0.21045571550475287, -2.940213829464888, 41542532475.87806, 17.000045042796277]
[2.981659981578094, -0.044518646548213074, -0.22538216577902884, 2.5917462648078797, -0.10385129225925324, 1.7141399511482556, 28156193846.293247, 15.485131438029088]
[1.3282148063664372, -0.04330760538714527, -0.08378948817743792, -0.10170230318035464, -0.12613928926858486, 1.0761489255999608, 4945256150.396959, 17.956516649627286]
[2.724077258814965, 0.03924901115684102, -0.13063378561230524, 2.37969119237081, -0.08058591491809625, 1.874782750236791, 4132914113.4767876, 15.809307800861912]
[2.3694217278889216, -0.06590547505798801, -0.105483303885582, -1.6648797855831798, -0.09821982588992174, 0.811170552469753, 1316060233.4895432, 16.929156668663513]
[1.4564505478015848, 0.12573005668259038, 0.09031268802468788, -0.8605664110626094, -0.11659046297056821, 3.048484782795778, 628931297.5118014, 17.618881605989596]
[1.0241612520057224, -0.0832645604899061, -0.02012411065518235, 0.905556793652213, -0.15920981369144374, 0.09457768727661432, 563018063.037195, 17.903342412049337]
[2.442480505206418, 0.04514702875134133, -0.05490693107023087, -1.4327670413460873, -0.06491494492544128, -3.0680208556632746, 426782682.08299744, 16.39715430752322]
[2.3290279429908005, 0.1928767805431077, 0.14772246313788395, -2.003189089428779, -0.14526773455209666, -2.8060453284516007, 336620431.58096445, 16.323938968144105]
